level_0,index,city,year,latitude,longitude,log_pop,num_people,diversity,capital,university,commune,bishop,fup,notability_index,city_id,year_id
1674,2818,Salford,1800,53.483,-2.294,2.8903717578961645,39,3.6478203928647615,0,0,0,0,46.105,743.720766,504,6
1675,2819,"Saloniki (Thesaloniki, Selanik)",1200,40.633,22.933,3.4011973816621555,3,2.3978952727983707,0,0,0,1,2.9836,71.79017999999999,505,0
1676,2820,"Saloniki (Thesaloniki, Selanik)",1300,40.633,22.933,3.912023005428146,7,2.079441541679836,0,0,0,1,4.1689,167.466824,505,1
1677,2821,"Saloniki (Thesaloniki, Selanik)",1400,40.633,22.933,3.7376696182833684,1,-0.0,0,0,0,1,3.5901,26.846766,505,2
1678,2822,"Saloniki (Thesaloniki, Selanik)",1500,40.633,22.933,2.9444389791664403,9,2.685945324669788,0,0,0,1,4.841,173.453902,505,3
1679,2823,"Saloniki (Thesaloniki, Selanik)",1600,40.633,22.933,3.912023005428146,2,1.0986122886681096,0,0,0,1,7.6708,42.440466,505,4
1680,2824,"Saloniki (Thesaloniki, Selanik)",1700,40.633,22.933,3.6888794541139363,4,1.7917594692280547,0,0,0,1,8.0757,70.90216699999999,505,5
1681,2825,"Saloniki (Thesaloniki, Selanik)",1800,40.633,22.933,4.248495242049359,19,3.2444926304072963,0,0,0,1,12.907,388.052664,505,6
1682,2832,Saluzzo,1800,44.65,7.483,2.302585092994046,63,4.112378654931355,0,0,1,1,25.317,1100.516736,506,6
1683,2836,Salzburg,1500,47.8,13.033,1.9459101490553132,9,2.302585092994045,0,0,1,0,7.1441,176.28726799999998,507,3
1684,2837,Salzburg,1600,47.8,13.033,2.1972245773362196,26,3.389268031545795,0,0,1,0,10.416,476.343277,507,4
1685,2838,Salzburg,1700,47.8,13.033,2.5649493574615367,52,4.142619737549777,0,1,1,0,11.656,977.509941,507,5
1686,2839,Salzburg,1800,47.8,13.033,2.772588722239781,145,4.930459828728836,0,1,1,0,19.341,2597.036522,507,6
1687,2843,San-Fernando,1800,36.467,-6.2,3.332204510175204,42,4.04305126783455,0,0,0,0,21.901,824.787515,508,6
1688,2844,San-Filippo di Mela,1500,38.18,15.283,2.0794415416798357,1,-0.0,0,0,0,0,6.3351,17.741983,509,3
1689,2845,San-Filippo di Mela,1600,38.18,15.283,2.3978952727983707,1,-0.0,0,0,0,0,11.748,15.833654,509,4
1690,2846,San-Filippo di Mela,1700,38.18,15.283,1.791759469228055,3,1.3862943611198906,0,0,0,0,12.338,45.945766,509,5
1691,2847,San-Filippo di Mela,1800,38.18,15.283,1.791759469228055,11,1.9722469794234416,0,0,0,0,20.184,173.910732,509,6
1692,2852,San-Lucar-de-Barrameda,1800,36.783,-6.35,2.70805020110221,8,2.19722457733622,0,0,0,0,19.099,146.513779,510,6
1693,2857,San-Sebastian,1800,43.317,-1.983,2.302585092994046,89,4.648392549870206,0,0,1,0,16.739,1658.456168,511,6
1694,2863,San-Severo,1800,41.683,15.383,2.772588722239781,13,2.564949357461537,0,0,0,1,21.224,211.669132,512,6
1695,2864,Santander,1400,43.465,-3.804,1.791759469228055,4,1.3862943611198906,0,0,1,0,3.9467,88.425078,513,2
1696,2868,Santander,1800,43.465,-3.804,2.70805020110221,60,4.303389812800367,0,0,1,0,15.062,1158.911933,513,6
1697,2870,Santarem (Shantarim),1300,39.233,-8.683,1.9459101490553132,2,2.079441541679836,0,0,1,0,4.2818,48.418926,514,1
1698,2872,Santarem (Shantarim),1500,39.233,-8.683,2.302585092994046,15,3.0752205480543715,0,0,1,0,4.7527,322.249347,514,3
1699,2875,Santarem (Shantarim),1800,39.233,-8.683,2.1972245773362196,34,3.737669618283368,0,0,1,0,13.931,659.3743029999999,514,6
1700,2876,Santiago (Shant Yacub),1300,42.883,-8.55,1.9459101490553132,4,2.0431918705451206,0,0,1,0,3.6105,80.479423,515,1
1701,2878,Santiago (Shant Yacub),1500,42.883,-8.55,1.6094379124341003,3,1.7917594692280547,0,0,1,0,3.8097,47.677581,515,3
1702,2879,Santiago (Shant Yacub),1600,42.883,-8.55,1.6094379124341003,4,1.6094379124341005,0,0,1,0,5.9182,67.037377,515,4
1703,2880,Santiago (Shant Yacub),1700,42.883,-8.55,2.0794415416798357,19,3.044522437723422,0,0,1,0,6.7504,363.864241,515,5
1704,2881,Santiago (Shant Yacub),1800,42.883,-8.55,3.2188758248682006,61,4.360219664274415,0,0,1,0,11.934,1183.698722,515,6
1705,2884,Sarajevo (Aquae Sulphurae),1500,43.85,18.383,1.6094379124341003,7,2.484906649788001,0,0,0,0,5.2048,154.180119,516,3
1706,2885,Sarajevo (Aquae Sulphurae),1600,43.85,18.383,3.8066624897703196,3,1.3862943611198906,0,0,0,0,8.2869,64.647612,516,4
1707,2886,Sarajevo (Aquae Sulphurae),1700,43.85,18.383,2.995732273553991,4,1.3862943611198906,0,0,0,0,9.0615,71.253691,516,5
1708,2887,Sarajevo (Aquae Sulphurae),1800,43.85,18.383,3.6888794541139363,13,2.8875778250565496,0,0,0,0,15.53,257.357715,516,6
1709,2892,Sarno,1800,40.817,14.617,2.3978952727983707,25,3.170148321475507,0,0,0,1,32.191,439.441552,517,6
1710,2894,Sassari,1500,40.727,8.56,2.5649493574615367,8,2.615630577027551,0,0,0,1,5.9728,154.040671,518,3
1711,2895,Sassari,1600,40.727,8.56,2.6390573296152584,2,0.6931471805599453,0,0,0,1,9.0604,35.397855,518,4
1712,2896,Sassari,1700,40.727,8.56,2.6390573296152584,13,2.772588722239781,0,0,0,1,10.454,223.710837,518,5
1713,2897,Sassari,1800,40.727,8.56,2.8903717578961645,47,3.734535676289729,0,0,0,1,16.96,812.3175610000001,518,6
1714,2902,Satu Mare,1800,47.8,22.883,2.302585092994046,26,3.5281418680590257,0,0,0,0,12.514,498.281606,519,6
1715,2906,Saumur,1600,47.267,-0.083,2.302585092994046,35,3.924584211636815,0,0,0,0,10.697,719.423197,520,4
1716,2907,Saumur,1700,47.267,-0.083,2.302585092994046,60,3.7469904806247305,0,0,0,0,13.582,986.98531,520,5
1717,2908,Saumur,1800,47.267,-0.083,2.302585092994046,79,3.995478249374614,0,0,0,0,22.077,1440.781084,520,6
1718,2910,Savigliano,1400,44.633,7.667,1.6094379124341003,3,1.0986122886681096,0,0,0,0,6.3977,47.655107,521,2
1719,2911,Savigliano,1500,44.633,7.667,1.6094379124341003,3,1.0986122886681096,0,0,0,0,8.1236,53.572439,521,3
1720,2912,Savigliano,1600,44.633,7.667,2.1972245773362196,3,1.0986122886681096,0,0,0,0,13.682,55.768727,521,4
1721,2913,Savigliano,1700,44.633,7.667,2.302585092994046,8,2.079441541679836,0,0,0,0,16.011,134.768707,521,5
1722,2914,Savigliano,1800,44.633,7.667,2.70805020110221,26,3.5835189384561104,0,0,0,0,26.559,503.676838,521,6
1723,2919,Savona,1600,44.283,8.5,2.3978952727983707,7,2.079441541679836,0,0,0,1,13.527,137.637964,522,4
1724,2920,Savona,1700,44.283,8.5,1.9459101490553132,15,2.833213344056216,0,0,0,1,15.262,268.124825,522,5
1725,2921,Savona,1800,44.283,8.5,2.0794415416798357,63,4.192382430290444,0,0,0,1,24.53,1146.423988,522,6
1726,2924,Schwaz,1500,47.33,11.73,2.833213344056216,4,1.7917594692280547,0,0,0,0,8.0059,78.483491,523,3
1727,2925,Schwaz,1600,47.33,11.73,2.1972245773362196,2,0.6931471805599453,0,0,0,0,11.679,32.78678,523,4
1728,2926,Schwaz,1700,47.33,11.73,2.0794415416798357,23,3.282693997278064,0,0,0,0,12.924,416.101546,523,5
1729,2933,Schwerin,1800,53.633,11.383,2.302585092994046,236,5.461681681866541,0,0,1,1,17.591,4192.784705,524,6
1730,2934,Sciacca,1400,37.5,13.1,1.6094379124341003,1,-0.0,0,0,0,0,4.3781,21.134188,525,2
1731,2936,Sciacca,1600,37.5,13.1,2.1972245773362196,4,1.6094379124341005,0,0,0,0,10.638,75.45371800000001,525,4
1732,2937,Sciacca,1700,37.5,13.1,2.0794415416798357,8,2.19722457733622,0,0,0,0,11.465,151.546146,525,5
1733,2938,Sciacca,1800,37.5,13.1,2.3978952727983707,5,1.7917594692280547,0,0,0,0,20.496,95.039713,525,6
1734,2945,Sedan,1800,49.7,4.95,2.5649493574615367,177,4.948182362795757,0,0,0,0,25.101,3201.782241,526,6
1735,2947,Sedgley,1800,52.548,-2.125,2.302585092994046,4,1.6094379124341005,0,0,0,0,32.558,63.397208,527,6
1736,2949,Segovia (Shakubiya),1400,40.95,-4.117,2.6390573296152584,12,2.890371757896165,0,0,1,1,4.494,274.821819,528,2
1737,2950,Segovia (Shakubiya),1500,40.95,-4.117,3.044522437723423,21,3.332204510175204,0,0,1,1,6.0543,417.905299,528,3
1738,2951,Segovia (Shakubiya),1600,40.95,-4.117,1.9459101490553132,7,2.079441541679836,0,0,1,1,9.8259,160.323343,528,4
1739,2952,Segovia (Shakubiya),1700,40.95,-4.117,2.3978952727983707,6,1.945910149055313,0,0,1,1,10.046,111.446765,528,5
1740,2953,Segovia (Shakubiya),1800,40.95,-4.117,2.302585092994046,25,3.526360524616162,0,0,1,1,16.458,483.426403,528,6
1741,2956,"Serrai (Ceres, Seres, Serres, Siris, Siroz, Serrhes)",1800,41.05,23.55,2.995732273553991,8,2.302585092994045,0,0,0,0,13.514,150.139624,529,6
1742,2959,Sete,1800,43.4,3.683,2.302585092994046,25,3.125731964516539,0,0,0,0,21.096,435.112446,530,6
1743,2960,Setubal,1500,38.53,-8.9,1.791759469228055,2,0.6931471805599453,0,0,1,0,5.8842,43.769432,531,3
1744,2961,Setubal,1600,38.53,-8.9,2.0794415416798357,2,1.0986122886681096,0,0,1,0,9.8492,40.254067,531,4
1745,2962,Setubal,1700,38.53,-8.9,2.4849066497880004,5,2.3978952727983707,0,0,1,0,11.643,100.107034,531,5
1746,2963,Setubal,1800,38.53,-8.9,2.70805020110221,5,1.6094379124341005,0,0,1,0,16.662,86.28462,531,6
1747,2964,"Sevilla(Seville, Ishbiliya)",1200,37.377,-5.987,4.382026634673881,4,1.7917594692280547,1,0,0,0,3.6254,90.667897,532,0
1748,2965,"Sevilla(Seville, Ishbiliya)",1300,37.377,-5.987,4.499809670330265,8,3.1354942159291497,0,1,1,0,5.0853,187.432518,532,1
1749,2966,"Sevilla(Seville, Ishbiliya)",1400,37.377,-5.987,4.248495242049359,17,3.291336152795344,0,1,1,0,4.0725,358.15119,532,2
1750,2967,"Sevilla(Seville, Ishbiliya)",1500,37.377,-5.987,3.8066624897703196,79,4.8662755225015015,0,1,1,0,5.3773,1641.636114,532,3
1751,2968,"Sevilla(Seville, Ishbiliya)",1600,37.377,-5.987,4.90527477843843,66,4.278997186877716,0,1,1,0,8.8239,1344.407254,532,4
1752,2969,"Sevilla(Seville, Ishbiliya)",1700,37.377,-5.987,4.276666119016055,63,4.4381965876138265,0,1,0,0,8.7043,1264.843418,532,5
1753,2970,"Sevilla(Seville, Ishbiliya)",1800,37.377,-5.987,4.564348191467836,175,5.221810354288403,0,1,0,0,15.813,3323.811162,532,6
1754,2976,Sheffield,1800,53.383,-1.466,3.828641396489095,160,4.868952324676551,0,0,0,0,25.956,3010.888394,533,6
1755,2979,"Shkoder (Scodra, Ishkodra)",1600,42.068,19.513,1.6094379124341003,1,-0.0,0,0,0,0,8.5334,17.2607,534,4
1756,2980,"Shkoder (Scodra, Ishkodra)",1700,42.068,19.513,3.1354942159291497,3,1.3862943611198906,0,0,0,0,8.801,51.893739,534,5
1757,2981,"Shkoder (Scodra, Ishkodra)",1800,42.068,19.513,3.6888794541139363,17,3.367295829986473,0,0,0,0,14.767,351.035526,534,6
1758,2988,Shrewsbury,1800,52.707,-2.748,2.70805020110221,85,4.637011350264913,0,0,1,0,23.43,1662.303254,535,6
1759,2990,"Shumen (Shumnu, Sumen, Kolanovgrad)",1800,43.267,26.917,2.995732273553991,12,2.772588722239781,0,0,0,0,14.873,255.206426,536,6
1760,2992,Sibiu (Hermannstadt),1500,45.8,24.15,1.791759469228055,4,1.6094379124341005,0,0,1,0,4.7195,91.838844,537,3
1761,2993,Sibiu (Hermannstadt),1600,45.8,24.15,2.0794415416798357,4,1.5607104090414063,0,0,1,0,7.0958,70.687849,537,4
1762,2994,Sibiu (Hermannstadt),1700,45.8,24.15,2.302585092994046,26,3.49650756146648,0,0,1,0,7.6966,522.080497,537,5
1763,2995,Sibiu (Hermannstadt),1800,45.8,24.15,2.6390573296152584,66,4.351899822579426,0,0,1,0,12.428,1214.531841,537,6
1764,2996,Siena,1200,43.317,11.35,2.4849066497880004,35,3.931717129171386,1,0,1,1,6.4826,714.007374,538,0
1765,2997,Siena,1300,43.317,11.35,3.912023005428146,40,3.982127833212109,1,0,1,1,10.885,881.592385,538,1
1766,2998,Siena,1400,43.317,11.35,2.833213344056216,58,4.292632338691778,1,1,1,1,7.6353,1267.547242,538,2
1767,2999,Siena,1500,43.317,11.35,2.772588722239781,101,4.730843219726333,1,1,1,1,9.4903,1997.704634,538,3
1768,3000,Siena,1600,43.317,11.35,2.9444389791664403,71,4.312322363091975,0,1,0,1,13.736,1393.377139,538,4
1769,3001,Siena,1700,43.317,11.35,2.772588722239781,49,4.019969315903154,0,1,0,1,15.029,899.274616,538,5
1770,3002,Siena,1800,43.317,11.35,2.833213344056216,100,4.266177966394036,0,1,0,1,23.112,1734.518223,538,6
1771,3003,Silistra (Durostorum),1700,44.117,27.267,3.1780538303479458,1,1.0986122886681096,0,0,0,0,8.3552,19.427738,539,5
1772,3004,Silistra (Durostorum),1800,44.117,27.267,2.995732273553991,1,-0.0,0,0,0,0,12.475,16.905893,539,6
1773,3006,Siracusa (Sirkusa),1400,37.067,15.3,2.0794415416798357,1,-0.0,0,0,0,1,3.7407,15.268304,540,2
1774,3007,Siracusa (Sirkusa),1500,37.067,15.3,2.302585092994046,6,2.302585092994045,0,0,0,1,5.3616,121.004923,540,3
1775,3008,Siracusa (Sirkusa),1600,37.067,15.3,2.4849066497880004,3,1.3862943611198906,0,0,1,1,9.5426,56.134191,540,4
1776,3009,Siracusa (Sirkusa),1700,37.067,15.3,2.833213344056216,8,2.484906649788001,0,0,1,1,10.233,151.647523,540,5
1777,3010,Siracusa (Sirkusa),1800,37.067,15.3,2.772588722239781,14,2.70805020110221,0,0,1,1,18.818,240.141024,540,6
1778,3012,"Skopje (Saipi, Uskub)",1500,42.001,21.434,3.912023005428146,2,0.6931471805599453,1,0,0,1,4.8032,33.893135,541,3
1779,3013,"Skopje (Saipi, Uskub)",1600,42.001,21.434,4.007333185232471,5,2.079441541679836,0,0,0,1,8.0765,104.564924,541,4
1780,3014,"Skopje (Saipi, Uskub)",1800,42.001,21.434,1.791759469228055,15,2.995732273553991,0,0,0,1,14.125,283.734964,541,6
1781,3016,Sliven,1800,42.667,26.317,2.995732273553991,23,3.526360524616162,0,0,0,0,13.622,499.194132,542,6
1782,3017,Soest,1200,51.583,8.117,2.4849066497880004,1,0.6931471805599453,0,0,0,0,4.3024,20.884579,543,0
1783,3018,Soest,1300,51.583,8.117,2.4849066497880004,6,1.9061547465398496,0,0,1,0,6.626,102.309174,543,1
1784,3019,Soest,1400,51.583,8.117,2.8903717578961645,7,1.945910149055313,0,0,1,0,5.2123,125.252083,543,2
1785,3020,Soest,1500,51.583,8.117,2.302585092994046,30,3.671655601087183,0,0,1,0,6.9502,595.062138,543,3
1786,3021,Soest,1600,51.583,8.117,2.302585092994046,51,3.649061845505702,0,0,1,0,10.192,868.41596,543,4
1787,3022,Soest,1700,51.583,8.117,1.6094379124341003,84,4.426120563426982,0,0,1,0,12.506,1420.66408,543,5
1788,3023,Soest,1800,51.583,8.117,1.791759469228055,370,5.789533836821114,0,0,1,0,20.723,6430.083634,543,6
1789,3024,"Sofia (Serdica, Sofya, Triaditsa)",1700,42.683,23.317,3.6888794541139363,1,-0.0,1,0,0,0,8.3086,15.876814,544,5
1790,3025,"Sofia (Serdica, Sofya, Triaditsa)",1800,42.683,23.317,3.828641396489095,9,2.3978952727983707,1,0,0,0,13.217,164.699688,544,6
1791,3029,Sombor,1800,45.774,19.112,2.70805020110221,40,4.121130053992805,0,0,0,0,15.812,801.2058440000001,545,6
1792,3033,Sopron (Oedenburg),1600,47.683,16.6,1.791759469228055,11,2.615630577027551,0,0,0,0,9.1127,213.742345,546,4
1793,3034,Sopron (Oedenburg),1700,47.683,16.6,1.6094379124341003,44,4.025029844166106,0,0,0,0,11.191,847.973331,546,5
1794,3035,Sopron (Oedenburg),1800,47.683,16.6,2.3978952727983707,92,4.73977785254746,0,0,0,0,20.035,1737.286821,546,6
1795,3036,South-Shields,1800,54.992,-1.429,2.3978952727983707,11,2.639057329615258,0,0,0,0,25.692,239.300205,547,6
1796,3037,Speyer,1200,49.321,8.432,3.4011973816621555,2,1.0986122886681096,0,0,1,1,5.4463,37.672083,548,0
1797,3038,Speyer,1400,49.321,8.432,2.995732273553991,12,2.70805020110221,0,0,1,1,6.0628,228.073558,548,2
1798,3039,Speyer,1500,49.321,8.432,2.5649493574615367,34,3.780023413071668,0,0,1,1,7.3479,695.083862,548,3
1799,3040,Speyer,1600,49.321,8.432,2.0794415416798357,30,3.784189633918262,0,0,1,1,11.279,596.158674,548,4
1800,3042,Speyer,1800,49.321,8.432,1.6094379124341003,515,6.15175308656678,0,0,1,1,23.228,9261.777876,548,6
1801,3046,Spoleto,1500,42.733,12.733,2.4849066497880004,24,3.344548858606444,0,0,1,1,8.0754,445.142999,549,3
1802,3047,Spoleto,1600,42.733,12.733,2.0794415416798357,39,3.773393569316157,0,0,1,1,12.334,739.070571,549,4
1803,3049,Spoleto,1800,42.733,12.733,1.791759469228055,81,4.356632227251215,0,0,1,1,22.048,1413.198886,549,6
1804,3050,St Omer,1300,50.75,2.25,3.5553480614894135,1,0.6931471805599453,0,0,1,0,8.7732,15.177881,550,1
1805,3051,St Omer,1400,50.75,2.25,2.5649493574615367,2,1.3862943611198906,0,0,1,0,6.7743,43.776609,550,2
1806,3052,St Omer,1500,50.75,2.25,2.3978952727983707,7,2.079441541679836,0,0,1,0,8.8661,139.210277,550,3
1807,3053,St Omer,1600,50.75,2.25,2.0794415416798357,5,1.6094379124341005,0,0,1,0,13.152,83.138927,550,4
1808,3054,St Omer,1700,50.75,2.25,2.70805020110221,33,3.1096494277885567,0,0,1,0,18.081,568.775839,550,5
1809,3055,St Omer,1800,50.75,2.25,3.091042453358316,65,3.834732174175522,0,0,1,0,27.943,1225.442604,550,6
1810,3060,St-Andrews,1600,56.338,-2.785,2.6390573296152584,2,1.3862943611198906,0,1,0,1,5.5963,55.270506,551,4
1811,3066,St-Etienne,1700,45.43,4.39,2.70805020110221,67,3.217766254105894,0,0,0,1,14.362,1141.94657,552,5
1812,3067,St-Etienne,1800,45.43,4.39,2.8903717578961645,152,4.255266246730393,0,0,0,1,22.834,2737.838416,552,6
1813,3073,St-Germain,1800,48.9,2.083,2.302585092994046,103,4.697092377768697,0,0,0,0,44.227,1978.623905,553,6
1814,3080,St-Jean-d'Angely,1800,45.95,-0.517,2.302585092994046,61,3.646171608153028,0,0,0,0,20.453,1073.479378,554,6
1815,3083,St-Malo,1600,48.64,-2.08,2.3978952727983707,27,3.232775904382101,0,0,1,1,8.5203,438.194899,555,4
1816,3084,St-Malo,1700,48.64,-2.08,3.2188758248682006,82,4.276120594854055,0,0,1,1,11.645,1452.379606,555,5
1817,3085,St-Malo,1800,48.64,-2.08,2.6390573296152584,88,4.430597062746526,0,0,1,0,19.749,1600.625896,555,6
1818,3088,St-Niklaas,1700,51.167,4.133,1.791759469228055,5,1.6094379124341005,0,0,1,0,23.592,91.636576,556,5
1819,3089,St-Niklaas,1800,51.167,4.133,2.3978952727983707,19,3.132957729589805,0,0,1,0,31.813,351.482933,556,6
1820,3096,St-Quentin,1800,49.85,3.29,2.302585092994046,105,4.302578763117787,0,0,1,0,28.68,1918.934029,557,6
1821,3097,"Stara Zagora (Augusta Trojana, Buroy)",1800,42.417,25.633,2.995732273553991,15,2.995732273553991,0,0,0,0,13.4,304.969072,558,6
1822,3100,Steenvoorde,1600,50.8,2.583,2.70805020110221,3,1.0986122886681096,0,0,0,0,13.425,50.371917,559,4
1823,3104,Stockholm,1400,59.333,18.05,1.6094379124341003,2,1.0986122886681096,1,0,1,0,2.3902,41.060351,560,2
1824,3105,Stockholm,1500,59.333,18.05,1.9459101490553132,18,3.5726345752929047,1,0,1,0,3.1335,401.954158,560,3
1825,3106,Stockholm,1600,59.333,18.05,2.1972245773362196,171,5.275058861569672,1,0,1,0,4.8568,3071.079552,560,4
1826,3107,Stockholm,1700,59.333,18.05,3.6888794541139363,448,6.115538308538049,1,0,1,0,5.543,7857.242728,560,5
1827,3108,Stockholm,1800,59.333,18.05,4.330733340286331,1455,6.855749494957919,1,0,1,0,9.299,24314.6294519,560,6
1828,3112,Stockport,1800,53.411,-2.158,2.995732273553991,19,3.0752205480543715,0,0,1,0,34.676,379.206496,561,6
1829,3118,Stoke-on-Trent,1800,53.024,-2.186,3.1354942159291497,99,4.702797919621223,0,0,0,0,27.089,1878.927063,562,6
1830,3120,Stralsund,1300,54.3,13.1,2.4849066497880004,13,2.7284075400342904,0,0,1,0,4.3255,265.663326,563,1
1831,3121,Stralsund,1400,54.3,13.1,2.70805020110221,19,3.176082814659592,0,0,1,0,3.8064,339.404718,563,2
1832,3122,Stralsund,1500,54.3,13.1,2.3978952727983707,26,2.98486979933271,0,0,1,0,4.8796,430.656557,563,3
1833,3123,Stralsund,1600,54.3,13.1,2.70805020110221,75,4.3005568202407005,0,0,1,0,7.6449,1294.986031,563,4
1834,3124,Stralsund,1700,54.3,13.1,2.302585092994046,156,5.0173156822371485,0,0,1,0,8.949,2680.218659,563,5
1835,3125,Stralsund,1800,54.3,13.1,2.3978952727983707,264,5.434508630341515,0,0,1,0,15.72,4670.569108,563,6
1836,3126,Strasbourg (Strassburg),1200,48.583,7.75,2.302585092994046,8,2.19722457733622,0,0,1,1,5.0746,156.522662,564,0
1837,3127,Strasbourg (Strassburg),1300,48.583,7.75,2.70805020110221,7,2.19722457733622,0,0,1,1,7.5921,152.402018,564,1
1838,3128,Strasbourg (Strassburg),1400,48.583,7.75,2.833213344056216,31,3.850147601710058,0,0,1,1,5.9582,654.319659,564,2
1839,3129,Strasbourg (Strassburg),1500,48.583,7.75,2.995732273553991,52,4.214498106292505,0,0,1,1,7.4062,1057.83542,564,3
1840,3130,Strasbourg (Strassburg),1600,48.583,7.75,3.2188758248682006,81,4.584697336573155,0,0,1,1,11.012,1563.14896,564,4
1841,3131,Strasbourg (Strassburg),1700,48.583,7.75,3.2188758248682006,254,5.547361466006665,0,1,1,1,13.229,4767.971332,564,5
1842,3132,Strasbourg (Strassburg),1800,48.583,7.75,3.8918202981106265,638,6.312893598092644,0,1,1,1,21.701,11753.405662,564,6
1843,3134,Stuttgart,1300,48.767,9.183,1.6094379124341003,13,2.532591160801122,0,0,0,0,7.5315,226.016092,565,1
1844,3137,Stuttgart,1600,48.767,9.183,2.1972245773362196,124,4.728341554799531,0,0,1,0,11.135,2206.375251,565,4
1845,3138,Stuttgart,1700,48.767,9.183,2.5649493574615367,402,5.896116022352706,0,0,1,0,12.873,7377.437196,565,5
1846,3139,Stuttgart,1800,48.767,9.183,2.995732273553991,1159,6.848251185830277,0,0,1,0,21.22,21000.885424,565,6
1847,3141,Subotica (Szbadka),1800,46.1,19.667,3.044522437723423,9,2.564949357461537,0,0,0,0,15.927,164.241607,566,6
1848,3142,Suceava (Zambora),1500,47.633,26.25,2.302585092994046,2,0.6931471805599453,0,0,1,1,4.0122,39.171040000000005,567,3
1849,3143,Suceava (Zambora),1600,47.633,26.25,2.995732273553991,2,1.6094379124341005,0,0,1,1,6.2,52.653147,567,4
1850,3144,Suceava (Zambora),1800,47.633,26.25,1.6094379124341003,26,3.828641396489094,0,0,1,1,10.758,519.489043,567,6
1851,3149,Sunderland,1700,54.911,-1.384,1.6094379124341003,27,3.663561646129645,0,0,1,0,9.4202,583.9282910000001,568,5
1852,3150,Sunderland,1800,54.911,-1.384,3.1780538303479458,106,4.962140865123228,0,0,1,0,21.933,2076.884205,568,6
1853,3151,Szczecin (Stettin),1400,53.417,14.583,2.302585092994046,1,-0.0,0,0,1,0,3.7338,15.034143,569,2
1854,3152,Szczecin (Stettin),1500,53.417,14.583,2.1972245773362196,18,3.204777524132256,0,0,1,0,4.9935,338.064992,569,3
1855,3153,Szczecin (Stettin),1600,53.417,14.583,2.4849066497880004,36,3.6011047291705998,0,0,1,0,7.6607,635.640263,569,4
1856,3154,Szczecin (Stettin),1700,53.417,14.583,2.3978952727983707,75,4.305538231981038,0,0,1,0,8.7846,1341.769047,569,5
1857,3155,Szczecin (Stettin),1800,53.417,14.583,3.1354942159291497,253,5.461559129917388,0,0,1,0,15.469,4545.92729,569,6
1858,3157,Szeged (Szegedin),1800,46.25,20.167,3.091042453358316,17,3.2580965380214826,0,0,1,0,16.238,350.333222,570,6
1859,3162,Szekesfehervar (Stuhlweissenburg),1800,47.2,18.417,2.4849066497880004,63,4.461583469465479,0,0,1,0,16.407,1271.070796,571,6
1860,3165,Talavera,1500,39.95,-4.833,1.6094379124341003,25,3.514372180065222,0,0,1,0,5.9816,506.778489,572,3
1861,3166,Talavera,1600,39.95,-4.833,2.302585092994046,3,1.0986122886681096,0,0,1,0,9.5329,51.794323000000006,572,4
1862,3167,Talavera,1700,39.95,-4.833,1.6094379124341003,2,1.0986122886681096,0,0,1,0,9.2489,30.437167,572,5
1863,3168,Talavera,1800,39.95,-4.833,1.9459101490553132,8,2.302585092994045,0,0,1,0,15.382,152.42466000000002,572,6
1864,3172,Taranto,1500,40.476,17.23,2.4849066497880004,4,1.6094379124341005,0,0,0,0,5.4848,77.764715,573,3
1865,3173,Taranto,1600,40.476,17.23,2.833213344056216,4,1.6094379124341005,0,0,0,0,9.9404,72.77532099999999,573,4
1866,3174,Taranto,1700,40.476,17.23,2.3978952727983707,6,2.19722457733622,0,0,0,0,10.014,121.421322,573,5
1867,3175,Taranto,1800,40.476,17.23,2.833213344056216,9,2.302585092994045,0,0,0,0,18.343,156.979498,573,6
1868,3180,Tarascon,1800,43.8,4.667,2.302585092994046,22,3.53598308231342,0,0,1,0,23.968,420.948139,574,6
1869,3184,Tarbes,1500,43.233,0.083,2.302585092994046,7,2.70805020110221,0,0,1,1,5.7802,150.98555199999998,575,3
1870,3192,Tarifa,1800,36.013,-5.606,2.4849066497880004,5,1.945910149055313,0,0,1,0,15.251,99.492856,576,6
1871,3193,Tatar Pazardzhik (Tatar Pazarcik),1800,42.2,24.333,2.302585092994046,13,2.8571028374420018,0,0,0,0,13.757,285.187167,577,6
1872,3197,Terlizzi,1800,41.133,16.55,2.302585092994046,16,2.833213344056216,0,0,0,0,24.072,262.137842,578,6
1873,3200,Termini Imerese,1600,37.983,13.7,2.302585092994046,2,0.6931471805599453,0,0,0,0,12.166,40.942174,579,4
1874,3201,Termini Imerese,1700,37.983,13.7,1.9459101490553132,3,1.0986122886681096,0,0,0,0,12.825,53.808239,579,5
1875,3202,Termini Imerese,1800,37.983,13.7,2.6390573296152584,13,2.639057329615258,0,0,0,0,22.274,220.15279,579,6
1876,3205,"Timisoara (Temeschburg, Temesvas)",1700,45.759,21.229,2.302585092994046,2,1.7917594692280547,0,0,0,0,8.3548,47.792808,580,5
1877,3206,"Timisoara (Temeschburg, Temesvas)",1800,45.759,21.229,2.302585092994046,32,3.9702919135521206,0,0,0,0,14.811,666.291687,580,6
1878,3209,Tineo,1600,43.333,-6.417,2.0794415416798357,12,2.772588722239781,0,0,0,0,6.6667,222.15148,581,4
1879,3211,Tineo,1800,43.333,-6.417,2.70805020110221,62,4.321162817430109,0,0,0,0,13.027,1134.307459,581,6
