city,year,log_pop,diversity,capital,commune,bishop,num_people_divide,university,longitude,latitude
Bath,1700,0.0,3.8768201520437326,0,1,1,3.58351893845611,0,-2.366,51.378
Beauvais,1700,2.4849066497880004,3.422414204014729,0,1,1,0.5596157879354227,0,2.083,49.433
Bergamo,1700,3.2188758248682006,3.5931832947537456,0,1,1,0.36464311358790924,0,9.717,45.683
Bern,1700,2.0794415416798357,3.70261512916756,0,1,0,1.55814461804655,0,7.467,46.917
Besancon,1700,2.4849066497880004,3.728960711946588,0,1,0,0.9808292530117262,0,6.033,47.25
Beziers,1700,2.5649493574615367,3.253646282882876,0,1,0,0.26826398659467937,0,3.25,43.35
Blois,1700,2.302585092994046,3.828641396489094,0,0,1,1.33500106673234,0,1.333,47.583
Bologna,1700,4.143134726391533,5.107875217723337,0,1,1,0.9748590860252224,1,11.333,44.483
Bonn,1700,0.0,2.9264175554979968,0,1,0,2.8903717578961645,0,7.1,50.733
Boulogne,1700,0.0,2.19722457733622,0,0,0,1.9459101490553132,0,1.62,50.72
Braga,1700,2.3978952727983707,2.890371757896165,0,0,0,0.0,0,-8.433,41.55
Bremen,1700,3.295836866004329,4.271790130366937,0,1,1,0.7817005779013904,0,8.8,53.083
Brescia,1700,3.5553480614894135,3.9340988371883694,0,1,1,0.47000362924573563,0,10.25,45.55
Buda,1700,2.5649493574615367,0.6931471805599453,1,0,0,-1.8718021769015913,1,19.033,47.5
Burgos (Burghush),1700,2.302585092994046,2.871476118054867,0,1,1,0.26236426446749106,0,-3.7,42.35
Caen,1700,3.295836866004329,4.150652834188987,0,1,0,0.36772478012531734,1,-0.35,49.183
Caltanisetta,1700,2.4849066497880004,2.19722457733622,0,0,1,-0.40546510810816444,0,14.067,37.483
Carcassonne,1700,2.3978952727983707,2.079441541679836,0,1,1,-0.45198512374305727,0,2.35,43.217
Casale,1700,0.0,1.7917594692280547,0,0,0,1.3862943611198906,0,8.45,45.133
Catania,1700,2.8903717578961645,1.945910149055313,0,0,1,-0.9444616088408514,1,15.1,37.5
Chalons-sur-Marne,1700,2.3978952727983707,3.2188758248682,0,1,1,0.7375989431307791,0,4.367,48.95
Chambery,1700,2.302585092994046,3.0315905757832304,0,0,1,0.47000362924573563,0,5.9,45.6
Chatham,1700,1.6094379124341003,4.02535169073515,0,0,0,1.824549292051046,0,0.535,51.361
Chivasso,1700,0.0,2.079441541679836,0,0,0,1.9459101490553132,0,7.883,45.183
Clermont-Ferrand,1700,2.4849066497880004,2.9921969608854835,0,0,1,0.08004270767353636,0,3.083,45.783
Coimbra Kulumriyya),1700,2.3978952727983707,2.079441541679836,0,1,1,-0.45198512374305727,1,-8.417,40.2
Colchester,1700,2.302585092994046,3.6462708705490767,0,0,0,1.0986122886681098,0,0.9,51.892
Como,1700,2.5649493574615367,4.4804025329373705,0,0,1,2.030170492673053,0,9.083,45.783
Cosenza,1700,0.0,3.374592523704349,0,0,0,3.1780538303479458,0,16.25,39.3
Cremona,1700,3.091042453358316,3.4611812938892896,0,0,1,0.16705408466316624,0,10.033,45.117
Dresden,1700,3.6888794541139363,4.739398303315886,0,1,0,0.9932517730102834,0,13.75,51.05
Dublin,1700,4.0943445622221,3.9441354161725,1,1,0,-0.8754687373538999,1,-6.25,53.333
Edinburgh,1700,3.58351893845611,3.85657123098335,1,1,0,-0.1823215567939546,1,-3.161,55.949
Erfurt,1700,2.833213344056216,5.132876919789589,0,1,0,2.1226137135450447,1,11.033,50.983
Faenza,1700,2.3978952727983707,2.564949357461537,0,1,1,-0.3184537311185346,0,11.883,44.283
Ferrara,1700,3.295836866004329,3.993011833098148,0,0,1,0.7472144018302211,1,11.583,44.833
Firenze,1700,4.276666119016055,5.563990353966691,1,0,1,1.1482838984653474,1,11.25,43.767
Flensburg,1700,0.0,4.871994677791806,0,1,0,4.624972813284271,0,9.433,54.783
Forli,1700,2.4849066497880004,3.282950713287591,0,0,1,0.8823891801984737,0,12.053,44.224
"Geneve (Geneva, Genf)",1700,2.8903717578961645,4.1431347263915335,0,1,1,1.0608719606852626,1,6.167,46.2
Genova,1700,4.174387269895637,4.938652500641091,1,1,1,1.0567213469589496,0,8.95,44.417
Gerona (Djarunda),1700,0.0,2.0431918705451206,0,1,1,1.791759469228055,0,2.817,41.983
Glasgow,1700,2.5649493574615367,3.1354942159291497,0,0,0,0.0,1,-4.245,55.862
Gotha,1700,1.9459101490553132,4.757109644543704,0,1,0,2.586689344097943,0,10.717,50.95
Granada (Gharnata),1700,4.248495242049359,2.798513256943294,0,0,0,-1.6094379124341003,0,-3.6,37.183
Groningen,1700,2.9444389791664403,2.772588722239781,0,1,1,-0.3053816495511819,1,6.55,53.217
Haarlem,1700,3.6109179126442243,4.737794190959691,0,1,1,1.4704864523402386,0,4.65,52.367
Hannover,1700,2.3978952727983707,4.53015180354949,0,1,0,1.8925641683500207,0,9.717,52.367
Hildesheim,1700,0.0,3.319419301952094,0,1,1,3.258096538021482,0,9.967,52.15
Ipswich,1700,2.0794415416798357,3.8918202981106265,0,1,0,1.3545456628053103,0,1.158,52.056
Issoudin,1700,1.791759469228055,3.988984046564275,0,1,0,1.8971199848858813,0,2.0,46.95
Jihlava (Iglau),1700,0.0,2.079441541679836,0,1,0,1.9459101490553132,0,15.583,49.4
Kassel,1700,2.302585092994046,4.812021673925042,0,0,0,2.186051276738094,0,9.5,51.317
"Kobenhaven (Copenhagen, Kopenhagen)",1700,4.174387269895637,4.637011350264913,1,1,0,0.01526747213078838,1,12.583,55.667
Koeln,1700,3.6888794541139363,3.956922481191748,0,1,0,0.07232066157962608,1,6.95,50.933
Krakow (Krakau),1700,3.4011973816621555,3.9317171291713855,0,1,1,-0.3101549283038396,1,19.917,50.083
Lanciano,1700,2.3978952727983707,2.302585092994045,0,0,1,-0.2006706954621511,0,14.383,42.233
Laon,1700,0.0,3.3194925761547527,0,0,1,2.995732273553991,0,3.617,49.567
"Leuven (Loewen, Louvain)",1700,2.70805020110221,2.484906649788001,0,1,0,-0.5108256237659907,0,4.7,50.883
"Liege (Luik, Luettich)",1700,3.8066624897703196,4.012639756714699,0,1,1,-0.02247285585205863,0,5.567,50.633
Limoges,1700,1.6094379124341003,3.389268031545795,0,1,1,1.2809338454620642,0,1.25,45.85
Linz,1700,0.0,3.028029073307412,0,1,0,2.8903717578961645,0,14.3,48.3
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1700,5.19295685089021,4.7022641705186805,1,1,0,-0.8362480242006186,1,-9.133,38.717
London,1700,6.354370040797351,5.959305451330533,1,1,1,-0.8052939559021307,0,-0.105,51.517
Lucca,1700,3.1354942159291497,4.02535169073515,0,1,1,0.714653385780909,0,10.483,43.833
Lueneburg,1700,2.3978952727983707,3.5790530085397907,0,1,0,0.9343092373768334,0,10.4,53.25
Luneville,1700,1.6094379124341003,3.044522437723422,0,0,0,1.1631508098056809,0,6.5,48.6
Lyon,1700,4.574710978503383,4.356708826689594,0,1,0,-0.4803664162812821,0,4.85,45.75
Maastricht,1700,2.5649493574615367,3.044522437723422,0,1,0,0.32542240043462795,0,5.683,50.85
Macon,1700,0.0,3.401197381662155,0,1,1,3.091042453358316,0,4.833,46.3
Madrid (Madjrit),1700,4.941642422609304,5.256814654734116,1,1,0,0.13976194237515863,0,-3.683,40.4
Mainz,1700,3.1780538303479458,3.634378867281701,0,1,0,0.2559333741372007,1,8.273,49.998
Mantua,1700,3.091042453358316,4.072213038483455,0,0,1,0.780158557549575,0,10.8,45.15
Melfi,1700,2.1972245773362196,2.54003630382098,0,0,1,0.36772478012531734,0,15.65,41.0
Messina,1700,3.6888794541139363,3.443075605997988,0,0,1,-0.05129329438755058,0,15.567,38.183
Milano,1700,4.8283137373023015,4.600338693467054,1,0,0,0.03922071315328133,0,9.2,45.467
Mondovi,1700,2.302585092994046,1.6094379124341005,0,0,1,-0.6931471805599453,0,7.817,44.383
Mons (Bergen),1700,2.6390573296152584,3.4657359027997265,0,1,0,0.5389965007326869,0,3.933,50.45
Montpellier,1700,3.1354942159291497,3.2188758248682,0,1,1,-0.24512245803298496,1,3.883,43.6
Monza,1700,1.9459101490553132,1.3862943611198906,0,0,0,-0.5596157879354228,0,9.267,45.583
Muenchen,1700,2.995732273553991,4.158347659832583,1,1,0,0.8754687373538999,0,11.583,48.15
Namur (Namen),1700,2.4849066497880004,2.685945324669788,0,1,1,0.28768207245178085,0,4.867,50.467
Nantes,1700,3.6888794541139363,3.5790530085397907,0,1,1,-0.3930425881096072,1,-1.55,47.217
Nijmegen,1700,2.3978952727983707,3.6280156368701606,0,1,0,1.067840630001356,0,5.867,51.833
Nimes,1700,2.833213344056216,3.2188758248682,0,1,1,0.1112256351102244,0,4.35,43.833
Norwich,1700,3.4011973816621555,3.6280156368701606,0,1,1,-0.2231435513142097,0,1.303,52.628
Nottingham,1700,1.6094379124341003,4.719622045097061,0,1,0,2.975529566236472,0,-1.159,52.968
Novara,1700,2.1972245773362196,3.014946880179594,0,1,1,0.7985076962177716,0,8.633,45.467
Nuernberg,1700,3.6888794541139363,4.949118528892178,0,1,0,1.0647107369924282,0,11.083,49.45
Olomouc (Olmuetz),1700,0.0,2.564949357461537,0,1,1,2.4849066497880004,1,17.25,49.583
Oxford,1700,2.0794415416798357,4.5264415844093175,0,1,0,1.9095425048844386,1,-1.254,51.754
Padova (Padua),1700,3.6109179126442243,3.74504940705388,0,1,1,0.026668247082161273,1,11.883,45.417
Palermo (Balarm),1700,4.605170185988092,4.046810510705118,0,0,0,-0.6539264674066639,0,13.367,38.117
Palma,1700,2.995732273553991,2.564949357461537,0,1,0,-1.2039728043259361,0,2.65,39.567
Paris,1700,6.214608098422191,6.743892960497954,1,1,0,0.4485245975686114,1,2.333,48.867
Parma,1700,3.4011973816621555,4.048719425283112,0,0,1,0.5108256237659907,0,10.333,44.8
Pavia,1700,2.995732273553991,2.079441541679836,0,0,1,-1.3862943611198906,1,9.167,45.167
Perugia,1700,2.772588722239781,3.773393569316157,0,0,1,0.8649974374866045,1,12.367,43.133
Piacenza,1700,3.4339872044851463,2.857102837442002,0,0,1,-0.661398482245365,1,9.667,45.017
Pisa,1700,2.3978952727983707,2.564949357461537,0,0,0,-0.2006706954621511,1,10.383,43.717
Pistoia,1700,2.0794415416798357,3.663561646129645,0,0,1,1.2163953243244932,0,10.9,43.917
Poitiers,1700,2.8903717578961645,2.670119889806817,0,1,1,-0.325422400434628,1,0.333,46.583
Poznan (Posen),1700,2.995732273553991,2.302585092994045,0,1,1,-0.916290731874155,0,16.967,52.417
"Praha (Prag, Prague)",1700,3.871201010907891,4.299004188721378,1,1,0,0.06062462181643484,1,14.467,50.083
Prato,1700,1.9459101490553132,2.7516666169315167,0,0,1,0.5389965007326869,0,11.1,43.883
Provins,1700,0.0,4.088147727105771,0,1,0,3.4965075614664802,0,3.3,48.55
Quedlinburg,1700,0.0,3.886659547968832,0,1,0,3.784189633918261,0,11.15,51.783
Reading,1700,1.6094379124341003,3.5450107617583355,0,1,0,1.0296194171811581,0,-0.971,51.455
Regensburg,1700,2.995732273553991,3.610917912644225,0,1,0,0.26236426446749106,0,12.1,49.017
Reims,1700,3.2188758248682006,3.526360524616162,0,1,0,-0.040821994520255166,0,4.033,49.25
Roma,1700,4.90527477843843,5.661444071704992,1,1,0,0.8938178760220965,1,12.483,41.9
Rouen,1700,3.912023005428146,4.721008675339308,0,1,0,0.5306282510621704,0,1.083,49.433
Salerno,1700,2.0794415416798357,1.8891591637540217,0,0,0,0.11778303565638346,1,14.783,40.683
Saluzzo,1700,0.0,2.19722457733622,0,1,1,1.9459101490553132,0,7.483,44.65
Savona,1700,1.9459101490553132,2.302585092994045,0,0,1,0.13353139262452257,0,8.5,44.283
"Sevilla(Seville, Ishbiliya)",1700,4.276666119016055,4.501364438059992,0,0,0,0.09278173345096627,1,-5.987,37.377
Shrewsbury,1700,0.0,3.5835189384561104,0,1,0,2.833213344056216,0,-2.748,52.707
Siena,1700,2.772588722239781,4.288842635306831,0,0,1,1.4469189829363254,1,11.35,43.317
Soest,1700,1.6094379124341003,3.6272721398536527,0,1,0,2.2823823856765264,0,8.117,51.583
Spoleto,1700,0.0,3.773393569316157,0,1,1,3.6375861597263857,0,12.733,42.733
St-Jean-d'Angely,1700,0.0,1.6094379124341005,0,0,0,1.3862943611198906,0,-0.517,45.95
Stralsund,1700,2.302585092994046,4.244897981032665,0,1,0,1.9740810260220096,0,13.1,54.3
Strasbourg (Strassburg),1700,3.2188758248682006,4.511608697588297,0,1,1,1.0986122886681098,1,7.75,48.583
Stuttgart,1700,2.5649493574615367,4.654978825427909,0,1,0,2.23907168727172,0,9.183,48.767
Toledo,1700,3.1354942159291497,3.619564736057943,0,0,0,0.0425596144187959,0,-4.017,39.867
Torino,1700,3.6888794541139363,4.158347659832583,1,1,1,0.11778303565638346,1,7.667,45.05
Toulouse,1700,3.7612001156935624,4.13462016524378,0,1,0,0.02298951822469878,1,1.433,43.6
Tournai (Doornik),1700,3.367295829986474,2.564949357461537,0,1,1,-1.0647107369924282,0,3.383,50.6
Tours,1700,3.044522437723423,4.060055625636064,0,1,0,0.7396671961948382,0,0.683,47.383
Treviso,1700,2.302585092994046,2.302585092994045,0,1,1,-0.35667494393873245,1,12.245,45.667
Trier,1700,1.9459101490553132,2.70805020110221,0,1,0,0.6931471805599453,1,6.633,49.75
Troyes,1700,2.772588722239781,3.963311928765759,0,1,1,0.8649974374866045,0,4.083,48.3
Ulm,1700,2.302585092994046,3.708094060739539,0,1,0,1.410986973710262,0,10.05,48.567
Valencia (Balansiya),1700,3.912023005428146,3.3546247970081704,0,1,0,-0.6539264674066639,1,-0.367,39.467
Velletri,1700,2.302585092994046,3.5734504974788224,0,0,1,0.9555114450274363,0,12.783,41.683
Venezia,1700,4.927253685157205,5.134637265614733,1,1,0,0.4054651081081644,0,12.327,45.439
Vercelli,1700,2.0794415416798357,2.19722457733622,0,0,1,-0.6931471805599453,1,8.417,45.317
Verona,1700,3.5553480614894135,3.671655601087183,0,0,1,0.0,0,11.0,45.45
Vigevano,1700,2.0794415416798357,0.6931471805599453,0,0,0,-1.3862943611198906,0,8.85,45.317
Villefranche-de-Rouergue,1700,0.0,1.0986122886681096,0,0,0,0.6931471805599453,0,2.05,44.35
Viterbo,1700,2.4849066497880004,3.526360524616162,0,1,1,0.8109302162163288,0,12.1,42.417
Wien (Vienna),1700,4.736198448394496,4.540892145277037,1,1,1,-0.31735784059789746,1,16.367,48.2
Winchester,1700,0.0,3.728960711946588,0,1,1,3.1354942159291497,0,-1.308,51.062
Worcester,1700,2.1972245773362196,3.956922481191748,0,1,1,1.1349799328389845,0,-2.212,52.197
Worms,1700,0.0,3.1780538303479453,0,1,1,3.091042453358316,0,8.36,49.636
Wuerzburg,1700,2.6390573296152584,3.9855962882196856,0,1,1,1.3862943611198906,0,9.949,49.797
York,1700,2.4849066497880004,3.4544986414325445,0,1,0,0.7339691750802005,0,-1.093,53.956
Zamora,1700,1.791759469228055,2.19722457733622,0,1,1,0.15415067982725836,0,-5.75,41.5
"Zaragoza (Sarakusta, Saragossa)",1700,3.4011973816621555,3.50650258506056,0,1,0,-0.1823215567939546,1,-0.883,41.633
Zuerich,1700,2.0794415416798357,4.348783370256376,0,1,0,2.2900063107871858,0,8.55,47.367
lorient,1700,0.0,2.639057329615258,0,0,0,2.302585092994046,0,-3.37,47.75
s Gravenhage,1700,3.4011973816621555,4.8029950474775545,0,1,0,1.2431935174792172,0,4.3,52.083
Alessandria,1800,3.4011973816621555,2.6156305770275505,0,0,0,-0.7621400520468967,0,8.617,44.9
Amiens,1800,3.6888794541139363,3.7758509943649097,0,0,1,0.5738004229273791,0,2.3,49.9
Aquila (L'Aquila),1800,2.6390573296152584,2.6613229347629224,0,0,0,0.3053816495511819,0,13.37,42.35
Arezzo,1800,2.0794415416798357,3.652313342969743,0,0,1,1.3545456628053103,1,11.883,43.417
Arras (Atrecht),1800,2.9444389791664403,4.053871162105136,0,1,1,1.0809127115687087,0,2.783,50.283
Ascoli Piceno,1800,2.4849066497880004,3.1354942159291497,0,0,1,0.45953232937844013,0,13.567,42.85
Asti,1800,3.044522437723423,3.4149515610048846,0,0,1,0.4519851237430572,0,8.2,44.9
Augsburg,1800,3.4011973816621555,4.895020423780409,0,1,1,1.4190841839428816,0,10.883,48.367
Aversa,1800,2.6390573296152584,2.564949357461537,0,0,1,-0.2411620568168881,0,14.2,40.967
Baeza (Bayyasa),1800,2.302585092994046,0.6931471805599453,0,1,0,-2.3025850929940455,1,-3.467,37.983
Bamberg,1800,2.833213344056216,4.434689486675098,0,1,1,1.4842747694800944,0,10.867,49.867
Barcelona (Barshaluna),1800,4.605170185988092,4.334351792691833,0,0,1,-0.4307829160924542,1,2.183,41.383
Basel,1800,2.70805020110221,5.033589993523616,0,1,1,2.211930724725915,1,7.6,47.567
Bath,1800,3.4965075614664802,4.418104864822863,0,1,1,0.4155154439616658,0,-2.366,51.378
Beauvais,1800,2.5649493574615367,3.945575902211593,0,1,1,1.7255100836868542,0,2.083,49.433
Bergamo,1800,3.1780538303479458,3.9558149831628993,0,1,1,0.7339691750802005,0,9.717,45.683
Bern,1800,2.3978952727983707,4.96307751735387,0,1,0,2.507379505640059,0,7.467,46.917
Besancon,1800,3.4011973816621555,4.414289233035013,0,1,0,1.6422277352570913,0,6.033,47.25
Beziers,1800,2.70805020110221,3.7396687391059618,0,1,0,1.2622417124499117,0,3.25,43.35
Blois,1800,2.3978952727983707,3.1095121965650447,0,0,1,1.2396908869280152,0,1.333,47.583
Bologna,1800,4.219507705176107,5.134747341311292,0,1,1,0.8556661100577203,1,11.333,44.483
Bonn,1800,2.3978952727983707,4.25378630749525,0,1,0,1.6451559950361796,0,7.1,50.733
Boulogne,1800,2.3978952727983707,3.357334392056682,0,0,0,1.4087672169719492,0,1.62,50.72
Braga,1800,2.772588722239781,3.091042453358315,0,0,0,0.17185025692665923,0,-8.433,41.55
Bremen,1800,3.58351893845611,4.57958983991103,0,1,1,1.0986122886681098,0,8.8,53.083
Brescia,1800,3.4657359027997265,4.31680376280424,0,1,1,0.7086513670959106,0,10.25,45.55
Buda,1800,3.2188758248682006,1.945910149055313,1,1,0,-1.2729656758128873,1,19.033,47.5
Burgos (Burghush),1800,2.302585092994046,2.079441541679836,0,1,1,-0.2231435513142097,0,-3.7,42.35
Caen,1800,3.5553480614894135,4.078489579288619,0,1,0,0.5555258026838976,1,-0.35,49.183
Caltanisetta,1800,2.772588722239781,2.19722457733622,0,0,1,-0.8266785731844679,0,14.067,37.483
Carcassonne,1800,2.70805020110221,3.52897058604204,0,1,1,1.4190841839428816,0,2.35,43.217
Casale,1800,2.772588722239781,2.772588722239781,0,0,0,-0.2876820724517809,0,8.45,45.133
Catania,1800,3.8066624897703196,2.9264175554979968,0,0,1,-1.0340737675305385,1,15.1,37.5
Chalons-sur-Marne,1800,2.3978952727983707,3.948235806075471,0,1,1,1.7609878105613013,0,4.367,48.95
Chambery,1800,2.302585092994046,4.109684020879777,0,0,1,1.8718021769015913,0,5.9,45.6
Chatham,1800,3.091042453358316,4.084632441941585,0,0,0,0.4054651081081644,0,0.535,51.361
Chivasso,1800,3.1354942159291497,2.70805020110221,0,0,0,-0.570544858467613,0,7.883,45.183
Clermont-Ferrand,1800,3.1780538303479458,4.020261407885072,0,0,1,1.1526795099383853,0,3.083,45.783
Coimbra Kulumriyya),1800,2.70805020110221,2.3978952727983707,0,1,1,-0.3101549283038396,1,-8.417,40.2
Colchester,1800,2.4849066497880004,3.295836866004329,0,1,0,0.4054651081081644,0,0.9,51.892
Como,1800,2.70805020110221,4.729510578034974,0,0,1,2.226423732028482,0,9.083,45.783
Cosenza,1800,2.302585092994046,3.163424050423405,0,0,0,0.5877866649021191,0,16.25,39.3
Cremona,1800,3.1354942159291497,3.652313342969743,0,0,1,0.2657031657330057,0,10.033,45.117
Dresden,1800,4.0943445622221,5.741984908385996,0,1,0,1.5003668173797384,0,13.75,51.05
Dublin,1800,5.298317366548036,5.032388806469087,1,1,0,-0.4780358009429998,1,-6.25,53.333
Edinburgh,1800,4.418840607796598,5.416677605163061,0,1,0,0.7516433872415539,1,-3.161,55.949
Erfurt,1800,2.833213344056216,5.675044643996785,0,1,0,2.761498035545623,1,11.033,50.983
Faenza,1800,2.70805020110221,3.6011047291705998,0,1,1,0.7576857016975165,0,11.883,44.283
Ferrara,1800,3.4011973816621555,3.85657123098335,0,0,1,0.23638877806423034,1,11.583,44.833
Firenze,1800,4.394449154672439,5.249822937575009,1,0,1,0.7175386336841045,1,11.25,43.767
Flensburg,1800,2.5649493574615367,4.885071061742833,0,1,0,1.9993988340062996,0,9.433,54.783
Forli,1800,2.772588722239781,3.409438995093846,0,0,1,0.5947071077466928,0,12.053,44.224
"Geneve (Geneva, Genf)",1800,3.2188758248682006,5.4002437672733805,0,1,1,2.1234584270966104,1,6.167,46.2
Genova,1800,4.499809670330265,4.698967619598717,1,1,1,0.2275781483820755,0,8.95,44.417
Gerona (Djarunda),1800,2.6390573296152584,2.639057329615258,0,1,1,-0.07410797215372185,0,2.817,41.983
Glasgow,1800,4.248495242049359,4.060443010546419,0,0,0,-0.4872951263557965,1,-4.245,55.862
Gotha,1800,2.4849066497880004,5.540179551186,0,1,0,2.842969519001581,0,10.717,50.95
Granada (Gharnata),1800,4.248495242049359,2.639057329615258,0,0,0,-1.7635885922613588,0,-3.6,37.183
Groningen,1800,3.1780538303479458,3.4149515610048846,0,1,1,0.15415067982725836,1,6.55,53.217
Haarlem,1800,3.091042453358316,3.35595888769043,0,1,1,0.27625337662815813,0,4.65,52.367
Hannover,1800,2.833213344056216,5.512711560885874,0,1,0,2.4700915640028596,0,9.717,52.367
Hildesheim,1800,2.3978952727983707,3.994409360426836,0,1,1,1.363304842895192,0,9.967,52.15
Ipswich,1800,2.3978952727983707,3.8635285764551184,0,1,0,0.9343092373768334,0,1.158,52.056
Issoudin,1800,2.3978952727983707,4.283994464211,0,1,0,2.044755983691946,0,2.0,46.95
Jihlava (Iglau),1800,2.3978952727983707,3.2580965380214826,0,1,0,0.5465437063680699,0,15.583,49.4
Kassel,1800,2.8903717578961645,5.500528635251959,0,0,0,2.4849066497880004,0,9.5,51.317
"Kobenhaven (Copenhagen, Kopenhagen)",1800,4.61512051684126,5.632810662416507,1,1,0,0.7965255350137805,1,12.583,55.667
Koeln,1800,3.713572066704308,4.001924938147441,0,1,0,0.31177962403084153,1,6.95,50.933
Krakow (Krakau),1800,3.1780538303479458,3.7612001156935615,0,1,1,0.18924199963852834,1,19.917,50.083
Lanciano,1800,2.4849066497880004,2.564949357461537,0,0,1,0.0,0,14.383,42.233
Laon,1800,0.0,4.045466859096047,0,0,1,4.30406509320417,0,3.617,49.567
"Leuven (Loewen, Louvain)",1800,2.6390573296152584,2.639057329615258,0,1,0,0.0,0,4.7,50.883
"Liege (Luik, Luettich)",1800,4.007333185232471,4.2665721353514,0,1,1,0.1823215567939546,0,5.567,50.633
Limoges,1800,3.044522437723423,3.951626562803855,0,1,1,1.4772661393256175,0,1.25,45.85
Linz,1800,2.833213344056216,4.04305126783455,0,1,1,0.8556661100577203,0,14.3,48.3
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1800,5.272999558563747,5.2820048235842885,1,1,0,-0.38265043034199303,1,-9.133,38.717
London,1800,6.854354502255021,6.774742533876935,1,1,1,-0.293323836358449,0,-0.105,51.517
Lucca,1800,2.833213344056216,4.181607653090442,0,1,1,1.192138346678933,0,10.483,43.833
Lueneburg,1800,2.302585092994046,3.7959144208498254,0,1,0,1.4350845252893227,0,10.4,53.25
Luneville,1800,2.3978952727983707,4.523718506072198,0,0,0,2.320603598496724,0,6.5,48.6
Lyon,1800,4.6913478822291435,5.185984246350608,0,1,0,0.9144541840668536,0,4.85,45.75
Maastricht,1800,2.8903717578961645,3.1354942159291497,0,1,0,0.0,0,5.683,50.85
Macon,1800,2.302585092994046,4.233813865320518,0,1,0,2.0149030205422647,0,4.833,46.3
Madrid (Madjrit),1800,5.123963979403259,5.214206941902201,1,1,0,-0.37903185104000886,0,-3.683,40.4
Mainz,1800,3.332204510175204,5.09755714871285,0,1,0,1.6165553802029644,1,8.273,49.998
Mantua,1800,3.2188758248682006,3.9376398109672417,0,0,1,0.5653138090500605,0,10.8,45.15
Melfi,1800,2.0794415416798357,2.9785084205272367,0,0,1,0.8109302162163288,0,15.65,41.0
Messina,1800,3.5553480614894135,3.4778907495094358,0,0,1,0.028170876966696224,0,15.567,38.183
Milano,1800,4.90527477843843,5.076274022320924,1,0,0,0.15097102690987863,0,9.2,45.467
Mondovi,1800,2.302585092994046,2.995732273553991,0,0,1,0.3364722366212129,0,7.817,44.383
Mons (Bergen),1800,2.8903717578961645,4.150359322359297,0,1,0,1.0608719606852626,0,3.933,50.45
Montpellier,1800,3.4965075614664802,4.54282819511265,0,1,1,1.2570826296398845,1,3.883,43.6
Monza,1800,2.302585092994046,1.945910149055313,0,0,0,-0.35667494393873245,0,9.267,45.583
Muenchen,1800,3.6888794541139363,4.879505178058203,1,1,0,1.0206507471983979,0,11.583,48.15
Namur (Namen),1800,2.70805020110221,4.012639756714699,0,1,1,1.120591195386885,0,4.867,50.467
Nantes,1800,4.343805421853684,4.579875993291738,0,1,1,0.6190392084062235,1,-1.55,47.217
Nijmegen,1800,2.5649493574615367,3.521841240590054,0,1,0,0.8362480242006185,0,5.867,51.833
Nimes,1800,3.713572066704308,4.43877416989943,0,1,1,0.7862376036259573,0,4.35,43.833
Norwich,1800,3.6109179126442243,4.222059342011681,0,1,1,0.2602830982636665,0,1.303,52.628
Nottingham,1800,3.367295829986474,5.007151334853299,0,1,0,1.2770950691548986,0,-1.159,52.968
Novara,1800,2.4849066497880004,2.70805020110221,0,1,1,0.22314355131420976,0,8.633,45.467
Nuernberg,1800,3.4011973816621555,5.133740592763771,0,1,0,1.62924053973028,0,11.083,49.45
Olomouc (Olmuetz),1800,2.1972245773362196,3.5065025850605607,0,1,1,1.2039728043259361,1,17.25,49.583
Oxford,1800,2.4849066497880004,4.398570089414576,0,1,0,1.5040773967762742,1,-1.254,51.754
Padova (Padua),1800,3.4965075614664802,4.012639756714699,0,1,1,0.24116205681688804,1,11.883,45.417
Palermo (Balarm),1800,4.9344739331306915,4.303426591650155,0,0,0,-0.5400247784582529,0,13.367,38.117
Palma,1800,3.367295829986474,3.610917912644225,0,1,0,-0.03509131981127006,0,2.65,39.567
Paris,1800,6.309918278226516,7.217812955958159,1,1,0,1.191716179656897,1,2.333,48.867
Parma,1800,3.5263605246161616,4.481664186394546,0,0,1,0.7221347174331975,0,10.333,44.8
Pavia,1800,3.1354942159291497,2.615630577027551,0,0,1,-0.570544858467613,1,9.167,45.167
Perugia,1800,2.70805020110221,3.2580965380214826,0,0,1,0.3829922522561057,1,12.367,43.133
Piacenza,1800,3.332204510175204,3.4544986414325445,0,0,1,0.06899287148695142,1,9.667,45.017
Pisa,1800,3.1354942159291497,3.282693997278064,0,0,0,-0.04445176257083381,1,10.383,43.717
Pistoia,1800,2.1972245773362196,3.6011047291705998,0,0,1,1.2685113254635072,0,10.9,43.917
Poitiers,1800,2.995732273553991,3.569850117355981,0,1,1,0.9162907318741551,1,0.333,46.583
Poznan (Posen),1800,2.4849066497880004,3.401197381662155,0,1,1,0.5108256237659907,0,16.967,52.417
"Praha (Prag, Prague)",1800,4.330733340286331,4.95518351965146,1,1,0,0.5368011101692514,1,14.467,50.083
Prato,1800,2.0794415416798357,3.091042453358315,0,0,1,0.9162907318741551,0,11.1,43.883
Provins,1800,0.0,3.6838342146781775,0,1,0,4.290459441148391,0,3.3,48.55
Quedlinburg,1800,2.3978952727983707,4.77879255658361,0,1,0,2.236833715431265,0,11.15,51.783
