city,year,longitude,latitude,Influ_diversity,Influ_num_people_divide
Wien (Vienna),1700,16.367,48.2,38.19121945367687,-26.13921887896175
Wigan,1700,-2.626,53.544,23.381782997002073,-47.877295102535165
Winchester,1700,-1.308,51.062,68.61025431513023,-126.9725777281657
Wolverhampton,1700,-2.125,52.584,32.86646822831751,-33.785047786295515
Woolwich,1700,0.08,51.48,64.81099389498044,-60.5572864784412
Worcester,1700,-2.212,52.197,29.107205366824775,-17.04947154790072
Worms,1700,8.36,49.636,60.134511968334316,-169.55588892071773
Wroclaw (Breslau),1700,17.033,51.1,44.001154701647344,-36.844701013690106
Wuerzburg,1700,9.949,49.797,50.324642799791484,-155.49712800692942
Yecla,1700,-1.117,38.617,33.37350894379689,-36.26825197566627
York,1700,-1.093,53.956,21.458432279235694,-23.73048539864786
Zaandam,1700,4.833,52.45,67.89129319248323,-23.219298008472382
Zagreb,1700,16.0,45.8,41.30532445130047,-14.041483385802803
"Zakynthos (Zacynthus, Zante)",1700,20.73,37.87,13.701154800462882,-20.81621526197181
Zamora,1700,-5.75,41.5,35.669088840080086,-29.00640471921191
"Zaragoza (Sarakusta, Saragossa)",1700,-0.883,41.633,31.7041460684971,-44.28176701183094
Zielona Gora (Gruenberg),1700,15.5,51.933,50.80741845795318,-66.91256750320494
Zuerich,1700,8.55,47.367,56.61276653035557,-52.352781383859096
Zwolle,1700,6.083,52.5,55.090814092594705,-28.913813112364824
birmingham,1700,-1.86,52.485,38.32509268558672,-22.930878399695935
lorient,1700,-3.37,47.75,43.72038243155286,-6.858942928819712
middelburg,1700,3.617,51.5,37.07787479985345,-6.1440587809068195
montilla,1700,-4.633,37.583,22.388996002825824,-8.502619211396038
s Gravenhage,1700,4.3,52.083,68.22948874959354,-25.810785987727744
s Hertogenbosch,1700,5.317,51.7,62.23722299672816,-31.76235341220654
Aachen,1800,6.1,50.767,-11.187447692627584,-3.0948914100949656
Aalst (Alost),1800,4.033,50.933,-7.820929499774012,-1.3750962033297018
Abbeville,1800,1.833,50.1,-10.931429155804448,-6.004578848961894
Aberdeen,1800,-2.124,57.15,-12.21480840222162,-6.882109129278215
Acireale,1800,15.167,37.617,-4.733957302995484,-0.5457807629999821
Afragola,1800,14.3,40.917,-10.313454369649795,-1.5194958498919058
Agen,1800,0.633,44.2,-10.941117825881978,-7.165546152992138
Agrigento,1800,13.567,37.317,-4.483611714863227,-0.6636534927504895
Aix,1800,5.433,43.533,-12.962144940325553,-4.934271442250412
Albi,1800,2.15,43.933,-11.899353344114802,-22.954249921199267
Alcala-de-Henares,1800,-3.367,40.483,-8.499891868000251,-1.4955676094414023
Alcala-la-Real,1800,-3.933,37.467,-4.150059522595537,-1.0672657588370906
Alcamo,1800,12.97,37.98,-3.9837312275670467,-0.4388882673862072
Alcazar de San Juan,1800,-3.2,39.4,-8.143156588347802,-2.2637407463463246
Alcoy,1800,-0.467,38.7,-4.195144831451669,-0.8998658795926764
Alencon,1800,0.083,48.433,-11.600044444262117,-10.012274247844296
Alessandria,1800,8.617,44.9,-8.341381204366236,-2.038529469269921
Alicante (Lakant),1800,-0.483,38.35,-4.772808521835348,-0.9352225361160819
Alkmaar,1800,4.75,52.633,-8.381993480295543,-1.5777389684138035
Altamura,1800,16.55,40.817,-6.1037134495291205,-1.9399339263117676
Altona,1800,9.933,53.55,-15.391352029420021,-11.299803594497147
Amalfi,1800,14.6,40.633,-6.4832214849484995,-1.4645963790236787
Amiens,1800,2.3,49.9,-11.52490763678568,-6.060341050048061
Amsterdam,1800,4.917,52.35,-7.306323117520009,-3.8075673908116943
Ancona,1800,13.5,43.633,-11.305186051833948,-6.464185425787114
Andria,1800,16.283,41.217,-4.37742718915195,-1.528109791105723
Andujar,1800,-4.07,38.05,-2.9096106000181634,-0.31467733920565216
Angers,1800,-0.55,47.467,-12.583689184368199,-9.965721688257862
Angouleme,1800,0.15,45.65,-11.923742459071761,-6.647204916462507
Ansbach,1800,10.583,49.3,-14.284271216689339,-11.773268277186617
Antequera,1800,-4.55,37.017,-4.703060464117424,-1.140079034507134
"Antwerpen (Anvers, Antwerp)",1800,4.417,51.217,-8.165783762694831,-1.648265538789369
Aquila (L'Aquila),1800,13.37,42.35,-9.699763671324073,-9.456003912465889
Aracena,1800,-6.55,37.883,-8.109518165017615,-1.4439060701987545
Arad (Aradui Nou),1800,21.317,46.183,-2.9667351829545447,-0.3588816100169895
Araiano Irpino,1800,15.08,41.15,-7.849516205200875,-2.080879084884959
Arcos de la Frontera (rakush),1800,-5.8,36.75,-6.0496939124060765,-0.5335966067674419
Arezzo,1800,11.883,43.417,-12.031050233277684,-7.483277313562815
Arles,1800,4.633,43.667,-13.891322824480687,-7.426705499924481
Armagh,1800,-7.583,53.917,-11.697155435467133,-2.358444147477628
Arnhem,1800,5.917,51.983,-9.874445755697394,-4.814615466659988
Arpino,1800,13.6,41.65,-8.08478298314053,-6.945479261266829
Arras (Atrecht),1800,2.783,50.283,-9.070878616452843,-7.818360082141108
Ascoli Piceno,1800,13.567,42.85,-10.397462341058011,-5.34522954472544
Ashton-upon-Lyne,1800,-2.083,53.492,-4.838899855085764,-0.5654837216255261
Asti,1800,8.2,44.9,-8.273699158451125,-1.371269044370347
"Athens (Athen, Atina)",1800,23.733,37.983,-4.385346106454163,-0.9835329346685536
Auch,1800,0.583,43.65,-11.25248161969815,-27.107524276616598
Augsburg,1800,10.883,48.367,-14.965488374086888,-12.624832238978247
Augusta,1800,15.217,37.217,-5.715936554329475,-0.6444423740012164
Auxerre,1800,3.567,47.8,-11.10531763576077,-34.76003642386761
Avellino,1800,14.78,40.82,-5.324637843708794,-1.8477910288945434
Aversa,1800,14.2,40.967,-9.562103480703446,-1.408061083894976
Avignon,1800,4.817,43.95,-13.286939224250503,-5.336270238887018
Avila,1800,-4.7,40.65,-7.123838585453252,-5.0536473877911945
Badajoz (Batalyaws),1800,-6.967,38.883,-6.012185173941047,-1.1074901359079479
Baena (Bayyana),1800,-4.317,37.617,-2.909610600018163,-1.0716324612058667
Baeza (Bayyasa),1800,-3.467,37.983,-4.591916344058,-0.37540121169093554
Bamberg,1800,10.867,49.867,-14.435823372817548,-11.300454270053862
Banja Luka (Banjaluka),1800,17.186,44.776,-5.390508445172912,-0.7342023043944866
Banska Stiavnica (Schemnitz),1800,18.9,48.45,-5.390508445172912,-0.5515184054968991
Bar-le-duc,1800,5.167,48.783,-13.796665381851621,-10.351423955576072
Barbastro,1800,0.133,42.033,-8.573161728024067,-22.59286155489151
Barcelona (Barshaluna),1800,2.183,41.383,-8.002708671709074,-1.599890178834849
Bari,1800,16.85,41.133,-6.059732933191787,-1.0377968207192323
Barmen,1800,7.217,51.283,-11.654327341944876,-5.998781888680618
Basel,1800,7.6,47.567,-15.574089079725418,-21.883329891114737
Bassano,1800,11.73,45.77,-11.687914685237152,-2.948157158935269
Bastia,1800,9.45,42.703,-11.825657297185495,-3.1172554733196147
Bath,1800,-2.366,51.378,-12.552937608680757,-17.28690167632094
Bautzen,1800,14.433,51.183,-14.78285853348293,-9.303757462939084
Bayeux,1800,-0.7,49.267,-10.887095420555635,-7.752820583404573
Bayonne,1800,-1.483,43.483,-11.733502316209544,-26.942019424162034
Bayreuth,1800,11.583,49.95,-14.791711480135735,-12.452000547561555
Beauvais,1800,2.083,49.433,-15.650052820097425,-9.217231333569044
Bekes,1800,21.133,46.767,-5.01865471829719,-0.46934737804872834
Belfast,1800,-5.933,54.583,-11.63988708169328,-3.194204892454601
"Belgrade (Singidunum, Belgrad, Belgrado)",1800,20.5,44.833,-3.408592004417007,-0.33756365478279415
Benevento (Benevent),1800,14.75,41.133,-6.400829173803455,-1.6390160127580033
Bergamo,1800,9.717,45.683,-10.096673493878761,-2.297076968009898
Bergen,1800,5.325,60.391,-12.994351581888406,-8.565737031946936
Berlin,1800,13.4,52.517,-13.482985757316014,-12.50834750281657
Bern,1800,7.467,46.917,-15.009781770402324,-20.980802669458296
Besancon,1800,6.033,47.25,-14.966136283016317,-15.890649462401297
Beziers,1800,3.25,43.35,-10.223570517533387,-11.399495348789719
Bilbao,1800,-2.967,43.25,-10.628427652459765,-5.236465003890506
Bitonto,1800,16.683,41.1,-4.6770378858680175,-0.7356974551009574
Blackburn,1800,-2.478,53.743,-5.309093103599818,-0.9068149489163345
Blois,1800,1.333,47.583,-12.63675814035092,-9.123910352839737
Bologna,1800,11.333,44.483,-11.76370131513131,-4.679866955305464
Bolton,1800,-2.43,53.572,-5.853162695587948,-0.7301252849838359
Bonn,1800,7.1,50.733,-11.407893118622145,-5.204745653987993
Bordeaux,1800,-0.567,44.833,-10.461618749623977,-8.451600252393225
Boulogne,1800,1.62,50.72,-10.159209841190965,-3.9770025577402266
Bourges,1800,2.4,47.083,-11.55424074315335,-7.844606035768205
Bradford,1800,-1.75,53.788,-7.595850440613588,-0.9479193507918108
Braga,1800,-8.433,41.55,-7.16440750889507,-0.9313885524123489
"Braila (Barbosi, Ibrail, Ibraila)",1800,27.983,45.267,-2.9568409388379733,-0.3812104494920542
Brandenburg,1800,12.55,52.417,-16.051671077882823,-12.496625920990777
Brasov (Kronstadt),1800,25.583,45.633,-2.440623529054338,-1.457549121095019
Bratislava (Pressburg),1800,17.117,48.15,-12.623886525936983,-4.658584325780001
Braunschweig,1800,10.533,52.267,-14.522769306150735,-16.68462150923739
Bremen,1800,8.8,53.083,-14.91602451831981,-11.195250884404246
Brescia,1800,10.25,45.55,-11.617574443482221,-3.3398762648185802
Brest,1800,-4.483,48.4,-12.441176193466472,-24.610695819733678
Bristol,1800,-2.569,51.477,-9.26910017591814,-2.5396826808788857
Brno (Bruenn),1800,16.633,49.2,-13.096692728846206,-4.741575952204287
Brugge (bruges),1800,3.233,51.217,-5.37857573920234,-0.8081443029690382
Bruxelles (brussels),1800,4.333,50.833,-6.564527450803514,-1.278284497534741
Buda,1800,19.033,47.5,-5.832365266635373,-0.7009036918011209
Burgos (Burghush),1800,-3.7,42.35,-10.389612669905349,-4.992277516662451
Cabra (Kabra),1800,-4.45,37.467,-2.909610600018163,-0.31193805649636297
Cadiz (Kadis),1800,-6.299,36.534,-3.667061675660392,-0.38075920043963696
Caen,1800,-0.35,49.183,-11.062605026399265,-10.365374621749618
Cagliari,1800,9.117,39.217,-5.177898988784648,-1.4169760017494968
Cahors,1800,1.433,44.433,-11.06805047335913,-23.851691113575875
Caltagirone,1800,14.517,37.233,-1.842509806874158,-0.3307612372490825
Caltanisetta,1800,14.067,37.483,-1.767427285849853,-1.4136358951270591
Cambrai,1800,3.233,50.167,-12.092777554526016,-6.52216630403244
Cambridge,1800,0.144,52.205,-12.294633544944464,-2.145905278600424
Canicatti,1800,13.85,37.35,-3.13358366742296,-1.589266776317872
Carcassonne,1800,2.35,43.217,-10.04653326825045,-12.476519646575307
Carmagnole,1800,7.717,44.85,-9.46448740414014,-1.9902519457809702
Carmona (Karmuna),1800,-5.633,37.467,-5.646206666774364,-0.5756838933878935
Cartagena (Kartadjanna),1800,-0.983,37.6,-5.087637052625618,-0.5028664859832694
Casale,1800,8.45,45.133,-8.241325936031892,-1.923218711412228
Castellon-de-la-Plana,1800,-0.033,39.983,-6.818776879460369,-1.0310138349628974
Castelvetrano,1800,12.783,37.683,-1.842509806874158,-0.454946238709417
Castres,1800,2.25,43.6,-10.176935376625513,-28.884666544776337
Castroreale,1800,15.2,38.1,-6.907009179014601,-1.0168018648067674
Catania,1800,15.1,37.5,-4.108918497122855,-0.5638687250168752
Catanzaro,1800,16.583,38.9,-7.727316928209121,-1.7072293240615877
Cava di Tirreni,1800,14.7,40.7,-6.041364663486036,-1.8308776098657604
Ccuneo,1800,7.533,44.383,-7.379558602654969,-1.7383823495521036
Ceske Budejovice (Budweis),1800,14.467,48.983,-12.191271248480827,-5.81603324139435
Chalon-sur-saone,1800,4.85,46.783,-14.166510251459446,-11.027138145077586
Chalons-sur-Marne,1800,4.367,48.95,-13.091573305012885,-40.387163460549544
Chambery,1800,5.9,45.6,-14.575821506144546,-11.353221260332127
Chartres,1800,1.5,48.45,-13.280190687069666,-10.374583416869251
Chatham,1800,0.535,51.361,-12.02834212348161,-1.779624047758342
Chemnitz (olim Karl-Marx-Stadt),1800,12.917,50.833,-15.551768312751575,-13.274303125147306
Cherbourg,1800,-1.65,49.65,-12.494331016175833,-25.082071875340546
Chester,1800,-2.891,53.192,-7.150580796596222,-1.3766540783968322
Chieti,1800,14.167,42.35,-9.727191694036835,-3.7471151313924116
Chioggia,1800,12.289,45.226,-12.769318892978893,-4.247098931273393
Chivasso,1800,7.883,45.183,-10.467451031324092,-2.345252776397843
Cimpulung (Camplung),1800,25.62,47.5,-6.539647782060621,-1.366262949151475
Ciudad-Real,1800,-3.933,38.983,-5.144917285579889,-1.1304976260558086
Ciudad-Rodrigo,1800,-6.533,40.6,-6.674937884087618,-5.175741131405223
Clermont-Ferrand,1800,3.083,45.783,-10.53872982836983,-7.621688505623389
"Cluj (Klausenburg, Napora)",1800,23.6,46.767,-5.981567414101171,-1.7842482532377963
Coimbra Kulumriyya),1800,-8.417,40.2,-8.764071553364076,-1.1568532597258023
Colchester,1800,0.9,51.892,-12.67628494178611,-4.446072172244469
Colmar,1800,7.367,48.083,-15.393620705818893,-17.386826969733487
Como,1800,9.083,45.783,-8.57037891127986,-1.5986874834785738
Cordoba (Kurtuba),1800,-4.767,37.883,-2.7262234497990843,-1.0673574701829665
Cork,1800,-8.496,51.899,-9.13874955077168,-1.4450368501668749
Corleone,1800,13.3,37.817,-5.027648933326294,-0.6908955004312551
Cosenza,1800,16.25,39.3,-6.905005185588516,-2.3465403801667852
Coventry,1800,-1.508,52.403,-10.42212695116692,-2.9223567135035937
Craiova,1800,23.8,44.317,-3.113097839555691,-0.8489714172357392
Crema,1800,9.683,45.367,-9.760299085539636,-2.40488442821805
Cremona,1800,10.033,45.117,-10.679302573748444,-2.812837218292704
Cuenca (Kunka),1800,-2.133,40.067,-5.478469477847576,-1.4184148169099313
Dbrecen (Debreczin),1800,21.633,47.533,-4.077816492435883,-0.5739991582893234
Delft,1800,4.367,52.0,-11.023390737659463,-2.530897789184174
Deptford,1800,-0.034,51.479,-13.139107568794598,-2.801593901712793
Derby,1800,-1.472,52.915,-12.040029967869673,-2.9986015134276616
Dessau,1800,12.25,51.833,-15.092002598847468,-10.486495979293682
Deventer,1800,6.2,52.25,-9.69955696434961,-4.101903910843138
Dieppe,1800,1.083,49.933,-12.166211915167981,-7.078302568014068
Dijon,1800,5.017,47.317,-13.029394081320847,-13.836754738515483
Dinan,1800,-2.033,48.45,-13.07619983280577,-9.725533068157018
Djirokaster (Ergiri),1800,20.117,40.083,-5.203860599122605,-2.3520003110091103
Dordrecht,1800,4.667,51.8,-10.6988300846294,-2.056088786240734
Douai,1800,3.067,50.367,-10.053810679046567,-2.845360524996661
Dover,1800,1.309,51.125,-11.093832986523635,-4.43977249505554
Dresden,1800,13.75,51.05,-14.294649385262694,-11.315837692295503
Drogheda,1800,-6.35,53.717,-10.338550845878245,-2.6447830461914776
Dublin,1800,-6.25,53.333,-7.325683842201065,-1.766967789525229
Dudley,1800,-2.096,52.512,-8.258787865099764,-2.043994935607368
Duesseldorf,1800,6.767,51.217,-10.902236630769586,-5.247293473732275
Dundee,1800,-3.031,56.48,-13.171583866135617,-7.075991542655258
"Dunkerque (Duinkerken, Duenkirchen)",1800,2.367,51.05,-5.10278567037062,-8.426934849642917
Ecija (Istidja),1800,-5.083,37.533,-3.1630407888537895,-0.35675896237645804
Edinburgh,1800,-3.161,55.949,-9.973661937054787,-5.906827442343017
Elberfeld,1800,7.133,51.267,-12.541492808366275,-6.156960018059115
Elblag (Elbing),1800,19.383,54.167,-12.556187356632298,-3.2548641650755386
Elche (Alsh),1800,-0.68,38.25,-4.927432989791297,-0.5620815889095617
Elvas,1800,-7.167,38.883,-6.552307603812575,-1.2577593588175198
Emden,1800,7.217,53.367,-11.960041465612239,-6.945696664656456
Enkhuizen,1800,5.283,52.717,-8.425013194103522,-3.6030548290674878
Erfurt,1800,11.033,50.983,-15.281207740418715,-20.564779543069754
Evora,1800,-7.9,38.567,-5.820879106419754,-0.9763524112854737
Evreux,1800,1.15,49.017,-12.697560952342409,-8.403656875797314
Exeter,1800,-3.523,50.722,-13.130210242881729,-4.123901181084401
Faenza,1800,11.883,44.283,-11.819003848833436,-3.214636499550048
Falaise,1800,-0.2,48.9,-11.77365359101182,-8.836295832678704
Ferrara,1800,11.583,44.833,-12.816276043619384,-3.524285927377107
Ferrol,1800,-8.233,43.483,-9.059989842281192,-1.656397234504231
Firenze,1800,11.25,43.767,-12.424627545606011,-6.244004388147657
Flensburg,1800,9.433,54.783,-14.616175860299416,-7.655726898907124
Foggia,1800,15.57,41.45,-6.922427957973932,-1.7427428403954617
Forli,1800,12.053,44.224,-11.941183977985819,-3.345208975359494
Fossano,1800,7.717,44.55,-7.528686836891493,-1.7093124105963828
Francavilla,1800,17.583,40.533,-5.509571482534549,-0.8797931525128438
Frankfurt a Main,1800,8.683,50.117,-14.716820990340086,-13.579702175536141
Frankfurt a Oder,1800,14.55,52.35,-14.355235214567873,-8.621516882484826
Freiberg,1800,13.367,50.917,-15.40148555445579,-13.651683787227025
Freiburg,1800,7.85,48.0,-16.068646591106784,-22.796771972967832
Fuerth,1800,10.967,49.467,-14.751447612446666,-14.282973007030511
Gaeta,1800,13.583,41.2,-9.292829065284854,-1.620998386745631
Gallipoli,1800,17.976,40.056,-5.920326299310041,-2.116917259208008
Galway,1800,-9.049,53.272,-10.175531116003647,-2.5487255325190743
Gdansk (Danzig),1800,18.667,54.35,-11.045557944565996,-3.6973542358858533
"Geneve (Geneva, Genf)",1800,6.167,46.2,-14.400639916089197,-11.441030094123226
Genova,1800,8.95,44.417,-9.005368466151124,-2.026069419347958
"Gent (Gand, Ghent)",1800,3.717,51.05,-5.622719759365454,-0.9401042076831888
Gerona (Djarunda),1800,2.817,41.983,-9.789656085436578,-2.582230500623168
Gibraltar,1800,-5.353,36.143,-4.59475583492265,-0.5591118259150298
Glasgow,1800,-4.245,55.862,-11.05773263047812,-2.8729901019167725
Goerlitz,1800,15.0,51.167,-13.048744798959216,-8.836656398355116
"Goeteborg, (Loedoense, Gothenburg)",1800,11.967,57.717,-14.85486030701452,-13.00001148836785
Gorizia,1800,13.633,45.95,-7.40624456429783,-2.5792303338463274
Goslar,1800,10.433,51.9,-15.242189983321719,-14.66329175384961
Gotha,1800,10.717,50.95,-14.90691392179158,-18.517115842980903
Gouda,1800,4.7,52.017,-11.040668339491635,-2.574299411331351
Granada (Gharnata),1800,-3.6,37.183,-3.935570367689486,-0.4294228482503168
Gravina,1800,16.417,40.817,-6.643835879400646,-1.1695805439851668
Graz,1800,15.45,47.067,-12.112626597849207,-4.246648383116434
Great-Yarmouth,1800,1.73,52.606,-11.90689343896028,-4.0390930268643785
Greenock,1800,-4.763,55.951,-11.675691212632422,-2.7638923310123613
Greenwich,1800,0.009,51.479,-13.580964390257062,-2.9307936304048856
Grenoble,1800,5.717,45.167,-13.580484448138254,-9.632603873475185
Groningen,1800,6.55,53.217,-10.663696382309436,-6.045336055333436
Gualdalajara,1800,-3.17,40.63,-8.499891868000251,-1.6939699428141968
Gyoengyoes,1800,19.933,47.783,-5.974611391381771,-0.5442719859311252
Gyoer (Raab),1800,17.633,47.683,-11.167132186306246,-2.9316286983866453
Haarlem,1800,4.65,52.367,-8.656161918515869,-3.4974262363619832
Halberstadt,1800,11.05,51.9,-15.833535334216526,-18.017169892822814
Halifax,1800,-1.856,53.726,-5.403386956823272,-0.7126019218605016
Halle,1800,12.0,51.5,-15.76907388548602,-17.451389080912058
Hamburg,1800,10.0,53.55,-14.76492110757865,-11.87284112026644
Hanau,1800,8.917,50.133,-15.161275176371106,-12.00265798718829
Hannover,1800,9.717,52.367,-14.486726606113123,-14.62781710107049
Heidelberg,1800,8.72,49.42,-15.236658080549333,-16.864208869274105
Hildesheim,1800,9.967,52.15,-15.803405176250918,-18.377901408046075
Hinojosa-del-Duque,1800,-5.15,38.5,-4.9143288672220535,-0.9163332645930563
Hondschoote,1800,2.583,50.983,-5.938572675202817,-6.973437901856878
Hoorn,1800,5.067,52.65,-8.640463151538928,-3.856822182542315
Huesca,1800,-0.417,42.133,-9.56336644374245,-22.92425885898673
Hull,1800,-0.339,53.75,-11.323632773149663,-3.0155054918039332
"Iasa (Iasi, Jassy, Iasey)",1800,27.6,47.167,-4.255281153724001,-1.6381718099852993
Ieper (Ypres),1800,2.883,50.85,-5.694304815694946,-8.415262828698575
Innsbruck,1800,11.4,47.267,-13.242602074128893,-13.988212376001549
Inverness,1800,-4.227,57.48,-10.03441880699882,-2.1961352344657157
"Ioannina (Cassiope, Janina, Yanina, Yania, Yannina)",1800,20.83,39.67,-4.8782273241571295,-1.105626678282581
Ipswich,1800,1.158,52.056,-11.315632968395244,-2.828384478335263
"Iraklion (Candie, Candia, Heraklion, Heracleion, Kandiye)",1800,25.15,35.33,-4.269122559957176,-1.064928763744572
Issoudin,1800,2.0,46.95,-11.265877442295249,-6.372108596412971
Jaen (Djayyan),1800,-3.783,37.767,-3.0929977502372425,-0.39155117777744697
Jaroslav (Jaroslaw),1800,22.683,50.017,-9.138919973081235,-1.2391868978180314
Jaszbereny,1800,19.917,47.5,-5.532754569919307,-0.551671606756218
Jativa (Shatiba),1800,-0.517,38.983,-5.9350632365354405,-0.7500416942101038
Jerez de la Frontera (Sharish),1800,-6.133,36.683,-4.434551772088331,-0.44471306614222267
Jerez-de-los-Caballeros,1800,-6.767,38.317,-6.118676246734503,-1.4369494440727832
Jihlava (Iglau),1800,15.583,49.4,-13.31203011544035,-5.542948860301741
Kampen,1800,5.917,52.55,-9.789774404894438,-4.570521152313202
Karlskrona,1800,15.583,56.167,-15.05464995756944,-10.580828668770465
Kassel,1800,9.5,51.317,-15.273587346036818,-20.8099101192265
Kecskemet,1800,19.783,46.9,-4.475692797561013,-0.3952806972185161
"Kerkira (Corfu, Corfou, Kerkyra)",1800,19.93,39.6,-4.01065288871379,-2.1027255844638044
"Khios (Chios, Scio)",1800,26.12,38.38,-4.594755834922651,-0.8304312561684241
Kilkenny,1800,-7.252,52.654,-8.252775674590158,-2.2785018153493963
Kilmallock,1800,-8.577,52.4,-9.51344276851205,-1.21441533445149
King's Lynn,1800,0.394,52.758,-11.990068499690329,-3.788739188948747
Klagenfurt,1800,14.305,46.625,-9.997793049513545,-3.2093915912090494
"Kobenhaven (Copenhagen, Kopenhagen)",1800,12.583,55.667,-13.621886612315153,-21.993258725209053
Koeln,1800,6.95,50.933,-11.56844583704957,-6.757763634473884
"Korinthos (Corinth, Corinthe, Goerdes)",1800,22.93,37.93,-6.437265641796809,-0.9089200913488702
Kortrijk (Courtrai),1800,3.267,50.833,-8.73071498664582,-1.434038843485033
Krakow (Krakau),1800,19.917,50.083,-7.322551331498983,-0.9742903177135883
Krefeld,1800,6.567,51.333,-11.407893118622145,-5.204745653987993
Kutna Hora (Kuttenberg),1800,15.267,49.95,-12.58801209934239,-7.490233725722646
La Coruna,1800,-8.383,43.367,-8.43474587059965,-1.5478694624028735
La Rochelle,1800,-1.15,46.167,-11.776353833204025,-6.846939622037438
Lanciano,1800,14.383,42.233,-8.510423613286385,-2.5640058850470813
Laon,1800,3.617,49.567,-12.357764752386077,-6.8917795278776355
"Larisa (Larissa, Ienitcher)",1800,22.42,39.63,-3.685019613748316,-1.2848913018428592
Laval,1800,-0.767,48.067,-11.806274173349449,-9.079669948887494
Le Havre,1800,0.133,49.5,-12.075539637822311,-8.695809762302307
Le Mans,1800,0.2,48.0,-12.502099839642002,-11.216971368437434
Le Puy (- en Velay),1800,3.88,45.03,-12.034338869125746,-6.626802000775662
Lecce,1800,18.183,40.383,-5.594693024344565,-2.030434190814738
Leeds,1800,-1.537,53.806,-9.334691008593433,-1.9235944920916537
Leeuwarden,1800,5.783,53.2,-8.13138967837008,-2.9002109098157445
Leicester,1800,-1.135,52.635,-12.178830733887459,-3.808207086055437
Leiden,1800,4.5,52.15,-10.497584591262537,-2.119940353037904
Leipzig,1800,12.333,51.3,-15.500720422881162,-17.357660550460885
Leon (Liyun),1800,-5.567,42.6,-7.425076207474204,-1.6279165815203644
Lerida (Larida),1800,0.617,41.617,-6.588369202847694,-1.6841184635014248
"Leuven (Loewen, Louvain)",1800,4.7,50.883,-10.900213446655604,-2.853369377680251
Liberec (Reichenberg),1800,15.05,50.783,-13.065375272529513,-8.985882084994483
"Liege (Luik, Luettich)",1800,5.567,50.633,-10.8753465713801,-3.968046667455888
Lier,1800,4.567,51.133,-10.024603212239647,-2.038177816782553
Lille (Rijssel),1800,3.067,50.633,-7.67207318091755,-1.7102814085615734
Limerick,1800,-8.623,52.665,-9.330055618292972,-1.407469544439482
Limoges,1800,1.25,45.85,-11.194843992782264,-9.480147547081092
Linz,1800,14.3,48.3,-11.396871093257264,-5.824232600276135
Liria,1800,-0.6,39.633,-6.433524049116779,-1.178010148661371
"Lisboa (Lisbon, Lissabon, Al Ushbuna)",1800,-9.133,38.717,-5.820879106419754,-0.8174367449942002
Lisieux,1800,0.233,49.15,-12.168971663035407,-7.025701112038867
Liverpool,1800,-2.94,53.416,-6.865971773629913,-1.7281434969269067
Livorno,1800,10.317,43.55,-12.370812147011405,-5.028462435846431
"Ljubljana (Emona, Laibach)",1800,14.514,46.055,-7.294340641484989,-2.416438675694291
Llerena,1800,-6.017,38.233,-7.634594885402573,-1.2675484405340485
Llucera,1800,15.333,41.5,-6.918906142552896,-2.2239621375701626
Lodi,1800,9.5,45.317,-9.74653989409145,-1.83124699512434
Lokeren,1800,3.983,51.1,-10.505815089485573,-1.8439377701238735
London,1800,-0.105,51.517,-10.846345680839653,-2.859835994599466
Londonderry,1800,-7.333,55.0,-11.297347009827476,-2.7940087328308447
Lorca (Lurka),1800,-1.7,37.667,-5.706441768481979,-0.5377395707948595
Lucca,1800,10.483,43.833,-12.050902016747536,-3.9028331014544357
Lucena,1800,-4.483,37.4,-2.9096106000181634,-1.1004601506702898
Luebeck,1800,10.7,53.867,-13.432351926180242,-15.599959816726503
Lueneburg,1800,10.4,53.25,-15.323232105509817,-8.890230306560067
Luneville,1800,6.5,48.6,-13.008060520026548,-8.255400926207463
Luxemburg (Luxembourg),1800,6.15,49.6,-13.047664159158858,-8.832571350564681
Lyon,1800,4.85,45.75,-12.308854480637645,-11.280516402830699
Maastricht,1800,5.683,50.85,-11.932381917566191,-4.550339906230481
Macclesfield,1800,-2.127,53.258,-4.661919438644742,-0.4288588385651214
Macerata,1800,13.45,43.3,-10.271232203689346,-5.358273748103007
Macon,1800,4.833,46.3,-13.13502933723691,-10.21729075477579
Maddaloni,1800,14.383,41.033,-9.975197619902778,-1.2956573199328556
Madrid (Madjrit),1800,-3.683,40.4,-6.318202604435171,-1.542564010753151
Magdeburg,1800,11.667,52.167,-14.62873523929918,-17.017277992506628
Mahon,1800,4.25,39.883,-10.213393281234165,-1.8086514088898977
Mainz,1800,8.273,49.998,-15.021182207316324,-18.00278147837317
Mako (Makowa),1800,20.483,46.217,-3.734225279382483,-0.41895948385881243
Malaga (Malaka),1800,-4.417,36.717,-4.261203642654961,-1.3430311797543006
Manchester,1800,-2.249,53.483,-2.4677537785557004,-0.3674354452015516
Mannheim,1800,8.465,49.488,-15.31882857240213,-18.659421225970473
Manresa,1800,1.833,41.733,-9.237131239927816,-1.5261717951753417
Mantua,1800,10.8,45.15,-13.554088431399569,-3.770364990178477
Marchena,1800,-5.4,37.33,-7.11402325590815,-0.8402203378849528
Marsala,1800,12.433,37.8,-1.909673410596249,-0.3321697919835508
Marseille,1800,5.4,43.3,-12.85771500805143,-6.89279861664673
Martina Franca,1800,17.333,40.7,-6.059732933191787,-0.9734854103129131
